_id,bgg_user_name,Eta,Categoria1,Categoria2
5fd6487f0d3001ac30122713,pikkly,19,Deduction:1039,Collectible Components:1044
5fd6487f0d3001ac30122714,gianlucadario87,67,Animals:1089,Trains:1034
5fd6487f0d3001ac30122715,sirkamus,57,Medical:2145,Spies/Secret Agents:1081
5fd6487f0d3001ac30122716,negroscuro,78,Deduction:1039,Murder/Mystery:1040
5fd6487f0d3001ac30122717,bgfr3ak,42,Action/Dexterity:1032,Science Fiction:1016
5fd6487f0d3001ac30122718,xalons,49,Puzzle:1028,Abstact Strategy:1009
5fd6487f0d3001ac30122719,infectedeggs,19,Bluffing:1023,Medieval:1035
5fd6487f0d3001ac3012271a,0kage,58,Economic:1021,Sports:1038
5fd6487f0d3001ac3012271b,grog3514,51,Territory Building:1086,Wargame:1019
5fd6487f0d3001ac3012271c,artemisia77,69,Party Game:1030,Real-time:1037
5fd6487f0d3001ac3012271d,jannoxy,46,Movies/TV/Radio Theme:1064,Racing:1031
5fd6487f0d3001ac3012271e,javiechevo7,20,Transportation:1011,Action/Dexterity:1032
5fd6487f0d3001ac3012271f,enriquexanchez,63,Ancient:1050,Puzzle:1028
5fd6487f0d3001ac30122720,darkthur,73,Racing:1031,Medical:2145
5fd6487f0d3001ac30122721,regalleigh,37,Humor:1079,Miniatures:1047
5fd6487f0d3001ac30122722,tusker81,54,Spies/Secret Agents:1081,Animals:1089
5fd6487f0d3001ac30122723,rogue77,42,Children's Game:1041,Memory:1045
5fd6487f0d3001ac30122724,pharosz,41,Party Game:1030,World War II: 1049
5fd6487f0d3001ac30122725,mrbrugat,63,Sports:1038,Puzzle:1028
5fd6487f0d3001ac30122726,kimboscg,31,Medieval:1035,Ancient:1050
5fd6487f0d3001ac30122727,slakka,27,Modern Warfare:1069,Memory:1045
5fd6487f0d3001ac30122728,oscarbachtiar759,54,Territory Building:1086,Party Game:1030
5fd6487f0d3001ac30122729,jamit42,56,Puzzle:1028,Racing:1031
5fd6487f0d3001ac3012272a,valnimir,60,Miniatures:1047,Children's Game:1041
5fd6487f0d3001ac3012272b,kelroy was here,72,Number:1098,Movies/TV/Radio Theme:1064
5fd6487f0d3001ac3012272c,markamorin,71,Miniatures:1047,Murder/Mystery:1040
5fd6487f0d3001ac3012272d,scouter,51,Collectible Components:1044,Book:1117
5fd6487f0d3001ac3012272e,zzz77,70,Book:1117,Humor:1079
5fd6487f0d3001ac3012272f,olegblef,39,Puzzle:1028,Animals:1089
5fd6487f0d3001ac30122730,calyna,50,Adventure:1022,Print & Play:1120
5fd6487f0d3001ac30122731,takizawa,44,Ancient:1050,World War II: 1049
5fd6487f0d3001ac30122732,wktk,74,Murder/Mystery:1040,Action/Dexterity:1032
5fd6487f0d3001ac30122733,mosark,20,Modern Warfare:1069,Medical:2145
5fd6487f0d3001ac30122734,senetff,44,Medieval:1035,Video Game Theme:1101
5fd6487f0d3001ac30122735,waldo_wolf,71,Spies/Secret Agents:1081,Collectible Components:1044
5fd6487f0d3001ac30122736,iamhoffman,48,Deduction:1039,Ancient:1050
5fd6487f0d3001ac30122737,sallstice,23,Aviation/Flight:2650,Party Game:1030
5fd6487f0d3001ac30122738,paulabatton,56,Medieval:1035,Children's Game:1041
5fd6487f0d3001ac30122739,drdonik,56,Racing:1031,Aviation/Flight:2650
5fd6487f0d3001ac3012273a,chefmattryan,41,Deduction:1039,Children's Game:1041
5fd6487f0d3001ac3012273b,aiolitowhead,43,Zombies:2481,Wargame:1019
5fd6487f0d3001ac3012273c,davept,63,Miniatures:1047,Travel:1097
5fd6487f0d3001ac3012273d,orangemoose,72,Napoleonic:1051,Deduction:1039
5fd6487f0d3001ac3012273e,squishybeer,66,Word-game:1025,World War II: 1049
5fd6487f0d3001ac3012273f,ally gold,65,Ancient:1050,Exploration:1020
5fd6487f0d3001ac30122740,starvinmartian_games,73,Medical:2145,Collectible Components:1044
5fd6487f0d3001ac30122741,kamus73,42,Bluffing:1023,Book:1117
5fd6487f0d3001ac30122742,familygamersaa,80,Wargame:1019,Spies/Secret Agents:1081
5fd6487f0d3001ac30122743,nkfloofiepoof,40,Party Game:1030,Adventure:1022
5fd6487f0d3001ac30122744,hitster,43,Collectible Components:1044,Sports:1038
5fd6487f0d3001ac30122745,sorourke,26,Animals:1089,Adventure:1022
5fd6487f0d3001ac30122746,leumus,72,Animals:1089,Print & Play:1120
5fd6487f0d3001ac30122747,noctrnlento,28,Abstact Strategy:1009,Book:1117
5fd6487f0d3001ac30122748,tonystararena,29,Puzzle:1028,Aviation/Flight:2650
5fd6487f0d3001ac30122749,smackel,45,Dice:1017,Card Game:1002
5fd6487f0d3001ac3012274a,buckwilde,35,Book:1117,Real-time:1037
5fd6487f0d3001ac3012274b,mordajeza,60,Wargame:1019,Medieval:1035
5fd6487f0d3001ac3012274c,bulkoth,79,Puzzle:1028,Real-time:1037
5fd6487f0d3001ac3012274d,marcel1986,40,Real-time:1037,Travel:1097
5fd6487f0d3001ac3012274e,coppekeji,70,Adventure:1022,Novel-Based:1093
5fd6487f0d3001ac3012274f,sanmarkis87,36,Transportation:1011,Children's Game:1041
5fd6487f0d3001ac30122750,kinokino7,32,Puzzle:1028,Children's Game:1041
5fd6487f0d3001ac30122751,ttt114514,57,Medical:2145,Wargame:1019
5fd6487f0d3001ac30122752,hask89,49,Video Game Theme:1101,Zombies:2481
5fd6487f0d3001ac30122753,fiveaside,44,Book:1117,Science Fiction:1016
5fd6487f0d3001ac30122754,tallymarkent,36,Miniatures:1047,Fantasy:1010
5fd6487f0d3001ac30122755,alisminicoop,26,Movies/TV/Radio Theme:1064,Animals:1089
5fd6487f0d3001ac30122756,ezrafelds89,59,Aviation/Flight:2650,Collectible Components:1044
5fd6487f0d3001ac30122757,clove5683,19,Number:1098,Sports:1038
5fd6487f0d3001ac30122758,nomizzz,63,Fantasy:1010,Word-game:1025
5fd6487f0d3001ac30122759,elle20202020,54,Ancient:1050,Travel:1097
5fd6487f0d3001ac3012275a,heilcairncreations,80,Dice:1017,Zombies:2481
5fd6487f0d3001ac3012275b,mickrig_schwarz,62,Exploration:1020,Racing:1031
5fd6487f0d3001ac3012275c,voralars,79,World War II: 1049,Trains:1034
5fd6487f0d3001ac3012275d,camulonus,19,Novel-Based:1093,Medieval:1035
5fd6487f0d3001ac3012275e,brandsmj,52,Puzzle:1028,Adventure:1022
5fd6487f0d3001ac3012275f,barrythehot,52,Dice:1017,Negotiation:1026
5fd6487f0d3001ac30122760,daemoned,21,Children's Game:1041,Card Game:1002
5fd6487f0d3001ac30122761,brativtke,39,Science Fiction:1016,Ancient:1050
5fd6487f0d3001ac30122762,grognard72,49,Children's Game:1041,Fantasy:1010
5fd6487f0d3001ac30122763,ghooosts,70,Video Game Theme:1101,Zombies:2481
5fd6487f0d3001ac30122764,xxmicha2001,29,Action/Dexterity:1032,Aviation/Flight:2650
5fd6487f0d3001ac30122765,comat0se,56,Murder/Mystery:1040,Novel-Based:1093
5fd6487f0d3001ac30122766,gregorc,74,Trains:1034,Murder/Mystery:1040
5fd6487f0d3001ac30122767,artufino,42,Wargame:1019,Sports:1038
5fd6487f0d3001ac30122768,fuerst,36,Zombies:2481,Miniatures:1047
5fd6487f0d3001ac30122769,attackofmilk,41,Educational:1094,Zombies:2481
5fd6487f0d3001ac3012276a,spidedd,64,Educational:1094,Abstact Strategy:1009
5fd6487f0d3001ac3012276b,arnie78,37,Miniatures:1047,Animals:1089
5fd6487f0d3001ac3012276c,davidpdm,54,Ancient:1050,Bluffing:1023
5fd6487f0d3001ac3012276d,heidelbaer_games,18,Fighting:1046,Aviation/Flight:2650
5fd6487f0d3001ac3012276e,venger0,64,Spies/Secret Agents:1081,Puzzle:1028
5fd6487f0d3001ac3012276f,pattentrick,62,Trains:1034,Murder/Mystery:1040
5fd6487f0d3001ac30122770,kaleostro,51,Aviation/Flight:2650,Sports:1038
5fd6487f0d3001ac30122771,aequius,73,Humor:1079,Card Game:1002
5fd6487f0d3001ac30122772,darkor,28,Animals:1089,Educational:1094
5fd6487f0d3001ac30122773,miksuleppis,57,Puzzle:1028,Negotiation:1026
5fd6487f0d3001ac30122774,airsonist,44,Humor:1079,Collectible Components:1044
5fd6487f0d3001ac30122775,nunz9,76,Card Game:1002,Collectible Components:1044
5fd6487f0d3001ac30122776,lynnn,23,Exploration:1020,Children's Game:1041
5fd6487f0d3001ac30122777,zubalg,55,Card Game:1002,Bluffing:1023
5fd6487f0d3001ac30122778,taint,61,Action/Dexterity:1032,Novel-Based:1093
5fd6487f0d3001ac30122779,lizlax,21,Transportation:1011,Science Fiction:1016
5fd6487f0d3001ac3012277a,charlieis,63,Adventure:1022,Book:1117
5fd6487f0d3001ac3012277b,cyrixsg,71,Sports:1038,Spies/Secret Agents:1081
5fd6487f0d3001ac3012277c,edenoth,33,Medieval:1035,Adventure:1022
5fd6487f0d3001ac3012277d,juegocondriacos,31,Murder/Mystery:1040,World War II: 1049
5fd6487f0d3001ac3012277e,llos69,61,Science Fiction:1016,Real-time:1037
5fd6487f0d3001ac3012277f,violettinia81,74,Fantasy:1010,Number:1098
5fd6487f0d3001ac30122780,missuhlexus,43,Collectible Components:1044,Action/Dexterity:1032
5fd6487f0d3001ac30122781,takeo942,78,Miniatures:1047,Fighting:1046
5fd6487f0d3001ac30122782,gamehound,58,Murder/Mystery:1040,Puzzle:1028
5fd6487f0d3001ac30122783,jmsmith300,60,Educational:1094,Ancient:1050
5fd6487f0d3001ac30122784,ratkoe,52,Puzzle:1028,Territory Building:1086
5fd6487f0d3001ac30122785,jameaghe,73,Fighting:1046,Medical:2145
5fd6487f0d3001ac30122786,groovy_k,49,Medical:2145,Print & Play:1120
5fd6487f0d3001ac30122787,itradebad,23,Abstact Strategy:1009,Spies/Secret Agents:1081
5fd6487f0d3001ac30122788,natarieg,40,Negotiation:1026,Fantasy:1010
5fd6487f0d3001ac30122789,mercenaryniku,77,Territory Building:1086,Educational:1094
5fd6487f0d3001ac3012278a,nerdproblemsgaming,41,Modern Warfare:1069,Adventure:1022
5fd6487f0d3001ac3012278b,ccbacara,46,Exploration:1020,Negotiation:1026
5fd6487f0d3001ac3012278c,kisaragi,33,Adventure:1022,Territory Building:1086
5fd6487f0d3001ac3012278d,knatsu,55,Party Game:1030,Deduction:1039
5fd6487f0d3001ac3012278e,kingderby,20,Video Game Theme:1101,Deduction:1039
5fd6487f0d3001ac3012278f,turtleluvr,28,Bluffing:1023,Deduction:1039
5fd6487f0d3001ac30122790,aarongrove,76,Animals:1089,Humor:1079
5fd6487f0d3001ac30122791,thegamecupboard,29,Educational:1094,Negotiation:1026
5fd6487f0d3001ac30122792,timgremore,75,Book:1117,Trains:1034
5fd6487f0d3001ac30122793,robjansen,52,Trains:1034,Modern Warfare:1069
5fd6487f0d3001ac30122794,bpig,76,Medieval:1035,Wargame:1019
5fd6487f0d3001ac30122795,docsmagic,41,Racing:1031,Educational:1094
5fd6487f0d3001ac30122796,smartermonkey,31,World War II: 1049,Transportation:1011
5fd6487f0d3001ac30122797,phaedrock,51,Transportation:1011,Deduction:1039
5fd6487f0d3001ac30122798,maxgt,71,Collectible Components:1044,Exploration:1020
5fd6487f0d3001ac30122799,buzuk,42,Video Game Theme:1101,Adventure:1022
5fd6487f0d3001ac3012279a,skoomaeater,75,Fighting:1046,Action/Dexterity:1032
5fd6487f0d3001ac3012279b,susangamer,30,Travel:1097,Word-game:1025
5fd6487f0d3001ac3012279c,blaufrosch,38,Transportation:1011,Science Fiction:1016
5fd6487f0d3001ac3012279d,kiraelusia,31,Collectible Components:1044,Novel-Based:1093
5fd6487f0d3001ac3012279e,itsgottabeodin,21,Napoleonic:1051,Action/Dexterity:1032
5fd6487f0d3001ac3012279f,smckenna,28,Sports:1038,Video Game Theme:1101
5fd6487f0d3001ac301227a0,gameguy1977,48,Abstact Strategy:1009,Exploration:1020
5fd6487f0d3001ac301227a1,les_jeux_en_folie,49,Fantasy:1010,Spies/Secret Agents:1081
5fd6487f0d3001ac301227a2,siegeheart,58,Fantasy:1010,Trains:1034
5fd6487f0d3001ac301227a3,hitchhiker332211,26,Book:1117,Bluffing:1023
5fd6487f0d3001ac301227a4,athavir,68,Fantasy:1010,Movies/TV/Radio Theme:1064
5fd6487f0d3001ac301227a5,sorsajuhla,53,Fighting:1046,Spies/Secret Agents:1081
5fd6487f0d3001ac301227a6,hombrepollo,52,Novel-Based:1093,Collectible Components:1044
5fd6487f0d3001ac301227a7,alija215,70,Medieval:1035,Racing:1031
5fd6487f0d3001ac301227a8,davidsoft,51,Miniatures:1047,Humor:1079
5fd6487f0d3001ac301227a9,olano,61,Ancient:1050,Number:1098
5fd6487f0d3001ac301227aa,diegomf,53,Bluffing:1023,Fantasy:1010
5fd6487f0d3001ac301227ab,sergos,70,Territory Building:1086,Card Game:1002
5fd6487f0d3001ac301227ac,gatoeneltablero,59,Puzzle:1028,Word-game:1025
5fd6487f0d3001ac301227ad,mrfreu,79,Educational:1094,Movies/TV/Radio Theme:1064
5fd6487f0d3001ac301227ae,ignaciomiranda,28,Sports:1038,Zombies:2481
5fd6487f0d3001ac301227af,rubencio86,30,Science Fiction:1016,Spies/Secret Agents:1081
5fd6487f0d3001ac301227b0,alea41,58,Medieval:1035,Territory Building:1086
5fd6487f0d3001ac301227b1,cuchumon,34,Murder/Mystery:1040,Print & Play:1120
5fd6487f0d3001ac301227b2,maraksus,40,Miniatures:1047,Sports:1038
5fd6487f0d3001ac301227b3,mirobbins,39,Action/Dexterity:1032,Territory Building:1086
5fd6487f0d3001ac301227b4,gametimeagain,34,Adventure:1022,Negotiation:1026
5fd6487f0d3001ac301227b5,classgames,37,Abstact Strategy:1009,Ancient:1050
5fd6487f0d3001ac301227b6,capitanmanu,37,Deduction:1039,Real-time:1037
5fd6487f0d3001ac301227b7,jasonyau,75,Travel:1097,Card Game:1002
5fd6487f0d3001ac301227b8,tomq04,45,Book:1117,Fantasy:1010
5fd6487f0d3001ac301227b9,sillyusgamers,31,Fantasy:1010,Print & Play:1120
5fd6487f0d3001ac301227ba,hathotgamer,18,Economic:1021,Fantasy:1010
5fd6487f0d3001ac301227bb,tommygamer,63,Negotiation:1026,Abstact Strategy:1009
5fd6487f0d3001ac301227bc,xraygamer,59,Puzzle:1028,Fantasy:1010
5fd6487f0d3001ac301227bd,potatoman1298,54,Medieval:1035,Fantasy:1010
5fd6487f0d3001ac301227be,deniedpluto,51,Fighting:1046,Puzzle:1028
5fd6487f0d3001ac301227bf,jjjstarjjj,70,Science Fiction:1016,World War II: 1049
5fd6487f0d3001ac301227c0,sarahs99,80,Modern Warfare:1069,Collectible Components:1044
5fd6487f0d3001ac301227c1,nobullgamer,38,Ancient:1050,Transportation:1011
5fd6487f0d3001ac301227c2,vargr71,52,Card Game:1002,Action/Dexterity:1032
5fd6487f0d3001ac301227c3,spellenbaas,36,World War II: 1049,Card Game:1002
5fd6487f0d3001ac301227c4,giodude19,61,World War II: 1049,Memory:1045
5fd6487f0d3001ac301227c5,artistavery,38,Travel:1097,Miniatures:1047
5fd6487f0d3001ac301227c6,hokken,38,Puzzle:1028,Trains:1034
5fd6487f0d3001ac301227c7,charliemacdmv,64,Negotiation:1026,Transportation:1011
5fd6487f0d3001ac301227c8,helloduck,45,Economic:1021,Spies/Secret Agents:1081
5fd6487f0d3001ac301227c9,brahmsie,68,Zombies:2481,Modern Warfare:1069
5fd6487f0d3001ac301227ca,ozymanidias,45,Trains:1034,Bluffing:1023
5fd6487f0d3001ac301227cb,sarahmaus,25,Miniatures:1047,Memory:1045
5fd6487f0d3001ac301227cc,theyellowtea,62,Bluffing:1023,Wargame:1019
5fd6487f0d3001ac301227cd,_7k_,19,Real-time:1037,Medieval:1035
5fd6487f0d3001ac301227ce,sprd,29,Murder/Mystery:1040,Memory:1045
5fd6487f0d3001ac301227cf,jaymeross,73,Ancient:1050,Miniatures:1047
5fd6487f0d3001ac301227d0,robolithic,28,Puzzle:1028,World War II: 1049
5fd6487f0d3001ac301227d1,mr_andy,76,Trains:1034,Adventure:1022
5fd6487f0d3001ac301227d2,beil,73,Real-time:1037,Book:1117
5fd6487f0d3001ac301227d3,suntzunhu,37,Trains:1034,Card Game:1002
5fd6487f0d3001ac301227d4,tinnurandir,37,Abstact Strategy:1009,Trains:1034
5fd6487f0d3001ac301227d5,zottelbart,70,Negotiation:1026,Adventure:1022
5fd6487f0d3001ac301227d6,nuttyirishman,54,Napoleonic:1051,Memory:1045
5fd6487f0d3001ac301227d7,haldurson,50,Wargame:1019,Abstact Strategy:1009
5fd6487f0d3001ac301227d8,johnwad,37,Abstact Strategy:1009,Aviation/Flight:2650
5fd6487f0d3001ac301227d9,duhusker,67,Travel:1097,Action/Dexterity:1032
5fd6487f0d3001ac301227da,allgaeudiver,21,Educational:1094,Wargame:1019
5fd6487f0d3001ac301227db,chriswalrath,18,Movies/TV/Radio Theme:1064,Science Fiction:1016
5fd6487f0d3001ac301227dc,achilles1910,26,Modern Warfare:1069,Action/Dexterity:1032
5fd6487f0d3001ac301227dd,docsavage2001,31,Napoleonic:1051,World War II: 1049
5fd6487f0d3001ac301227de,ivanmendez,26,Medieval:1035,Book:1117
5fd6487f0d3001ac301227df,kaijuotaku,34,Trains:1034,Spies/Secret Agents:1081
5fd6487f0d3001ac301227e0,argamae,30,Trains:1034,Real-time:1037
5fd6487f0d3001ac301227e1,acook1956,31,Humor:1079,Medical:2145
5fd6487f0d3001ac301227e2,xiaoan,43,Animals:1089,Ancient:1050
5fd6487f0d3001ac301227e3,seaver311,57,Novel-Based:1093,Book:1117
5fd6487f0d3001ac301227e4,alredsoxfan,52,Word-game:1025,Ancient:1050
5fd6487f0d3001ac301227e5,mschnepp,59,Medical:2145,Humor:1079
5fd6487f0d3001ac301227e6,skunnywundy,72,Memory:1045,Medical:2145
5fd6487f0d3001ac301227e7,kentamaddox,72,Print & Play:1120,Zombies:2481
5fd6487f0d3001ac301227e8,m0nsen,70,Print & Play:1120,Transportation:1011
5fd6487f0d3001ac301227e9,lysander2014,62,Educational:1094,Book:1117
5fd6487f0d3001ac301227ea,reznap2002,51,Deduction:1039,Fantasy:1010
5fd6487f0d3001ac301227eb,schwolop,44,Napoleonic:1051,Exploration:1020
5fd6487f0d3001ac301227ec,didibruno,49,Modern Warfare:1069,Transportation:1011
5fd6487f0d3001ac301227ed,badbin,23,Modern Warfare:1069,Novel-Based:1093
5fd6487f0d3001ac301227ee,wiggyrammel,20,Miniatures:1047,Adventure:1022
5fd6487f0d3001ac301227ef,bigsplendor,68,Science Fiction:1016,Trains:1034
5fd6487f0d3001ac301227f0,nvas,45,Adventure:1022,Spies/Secret Agents:1081
5fd6487f0d3001ac301227f1,amplifythat,79,Adventure:1022,Medieval:1035
5fd6487f0d3001ac301227f2,muscratt,43,Territory Building:1086,Movies/TV/Radio Theme:1064
5fd6487f0d3001ac301227f3,cassiera,31,Bluffing:1023,Exploration:1020
5fd6487f0d3001ac301227f4,andydufresne,55,Bluffing:1023,Aviation/Flight:2650
5fd6487f0d3001ac301227f5,pinarchen,77,Educational:1094,Fighting:1046
5fd6487f0d3001ac301227f6,snapdragoon,37,Negotiation:1026,World War II: 1049
5fd6487f0d3001ac301227f7,monpah,62,World War II: 1049,Napoleonic:1051
5fd6487f0d3001ac301227f8,blacks85,53,Transportation:1011,Travel:1097
5fd6487f0d3001ac301227f9,axel14rex73,63,Exploration:1020,Number:1098
5fd6487f0d3001ac301227fa,theuncle,49,Medical:2145,Economic:1021
5fd6487f0d3001ac301227fb,yugandb,62,Card Game:1002,Travel:1097
5fd6487f0d3001ac301227fc,orestefr,48,Party Game:1030,Action/Dexterity:1032
5fd6487f0d3001ac301227fd,marioundluigi,60,Deduction:1039,Humor:1079
5fd6487f0d3001ac301227fe,reneedumont,46,Fighting:1046,Miniatures:1047
5fd6487f0d3001ac301227ff,dogsbondgame,36,Dice:1017,World War II: 1049
5fd6487f0d3001ac30122800,gmaeda,41,Animals:1089,Racing:1031
5fd6487f0d3001ac30122801,metrohippiemama,77,Dice:1017,Negotiation:1026
5fd6487f0d3001ac30122802,baritonehands,41,Bluffing:1023,Number:1098
5fd6487f0d3001ac30122803,sgmills,21,Children's Game:1041,Bluffing:1023
5fd6487f0d3001ac30122804,batducktw,58,Card Game:1002,Movies/TV/Radio Theme:1064
5fd6487f0d3001ac30122805,mr_rollup,67,Bluffing:1023,Abstact Strategy:1009
5fd6487f0d3001ac30122806,szypek,53,Zombies:2481,Children's Game:1041
5fd6487f0d3001ac30122807,alaste,79,Medieval:1035,Medical:2145
5fd6487f0d3001ac30122808,ethan_guard,58,Party Game:1030,Sports:1038
5fd6487f0d3001ac30122809,jtmariner,54,Sports:1038,Fantasy:1010
5fd6487f0d3001ac3012280a,fidosek,44,Novel-Based:1093,Movies/TV/Radio Theme:1064
5fd6487f0d3001ac3012280b,makulator,55,Transportation:1011,Book:1117
5fd6487f0d3001ac3012280c,iansbach,37,Racing:1031,Negotiation:1026
5fd6487f0d3001ac3012280d,rocketj61,65,Video Game Theme:1101,Card Game:1002
5fd6487f0d3001ac3012280e,amphiaraos,47,Negotiation:1026,Science Fiction:1016
5fd6487f0d3001ac3012280f,blotgrim,76,Memory:1045,Children's Game:1041
5fd6487f0d3001ac30122810,sordorel,58,Bluffing:1023,Zombies:2481
5fd6487f0d3001ac30122811,nicow,57,Trains:1034,Aviation/Flight:2650
5fd6487f0d3001ac30122812,eitel,44,Napoleonic:1051,World War II: 1049
5fd6487f0d3001ac30122813,creatiworker,36,Wargame:1019,Spies/Secret Agents:1081
5fd6487f0d3001ac30122814,markpriv,44,Science Fiction:1016,Territory Building:1086
5fd6487f0d3001ac30122815,jackaueo,54,Exploration:1020,Napoleonic:1051
5fd6487f0d3001ac30122816,apala09,59,Children's Game:1041,Word-game:1025
5fd6487f0d3001ac30122817,nolangolden,21,Bluffing:1023,Spies/Secret Agents:1081
5fd6487f0d3001ac30122818,mauaurin,61,Aviation/Flight:2650,Humor:1079
5fd6487f0d3001ac30122819,flightlead,61,Bluffing:1023,Abstact Strategy:1009
5fd6487f0d3001ac3012281a,erised,57,Ancient:1050,Abstact Strategy:1009
5fd6487f0d3001ac3012281b,skharb,48,Fantasy:1010,Word-game:1025
5fd6487f0d3001ac3012281c,deadolive,23,Science Fiction:1016,Memory:1045
5fd6487f0d3001ac3012281d,kefkearens,78,Ancient:1050,Puzzle:1028
5fd6487f0d3001ac3012281e,dsimic,28,Book:1117,Children's Game:1041
5fd6487f0d3001ac3012281f,brownbeauty,18,Science Fiction:1016,Card Game:1002
5fd6487f0d3001ac30122820,cerasys,76,Fantasy:1010,Dice:1017
5fd6487f0d3001ac30122821,svinepelz,54,Napoleonic:1051,Territory Building:1086
5fd6487f0d3001ac30122822,c. aaron kreader,59,Action/Dexterity:1032,Sports:1038
5fd6487f0d3001ac30122823,leavea72,61,Economic:1021,Deduction:1039
5fd6487f0d3001ac30122824,twoidgames,23,Fighting:1046,Territory Building:1086
5fd6487f0d3001ac30122825,leafly,67,Territory Building:1086,Number:1098
5fd6487f0d3001ac30122826,lord diego,21,Racing:1031,Spies/Secret Agents:1081
5fd6487f0d3001ac30122827,narsilmed,67,Spies/Secret Agents:1081,Transportation:1011
5fd6487f0d3001ac30122828,calabozo_ludico,36,Ancient:1050,Economic:1021
5fd6487f0d3001ac30122829,pulibienzobas,22,Modern Warfare:1069,Economic:1021
5fd6487f0d3001ac3012282a,gedanken,73,Print & Play:1120,Territory Building:1086
5fd6487f0d3001ac3012282b,kareds,73,Card Game:1002,Collectible Components:1044
5fd6487f0d3001ac3012282c,tinyearthgames,49,Book:1117,Zombies:2481
5fd6487f0d3001ac3012282d,antiedipo,22,Napoleonic:1051,Trains:1034
5fd6487f0d3001ac3012282e,darqmebom,57,Movies/TV/Radio Theme:1064,Territory Building:1086
5fd6487f0d3001ac3012282f,jugaludico,27,Children's Game:1041,Action/Dexterity:1032
5fd6487f0d3001ac30122830,tolkis,64,Educational:1094,Wargame:1019
5fd6487f0d3001ac30122831,ciberfisto,52,Collectible Components:1044,Movies/TV/Radio Theme:1064
5fd6487f0d3001ac30122832,riordan5,76,Miniatures:1047,Napoleonic:1051
5fd6487f0d3001ac30122833,vascoan,48,Negotiation:1026,Puzzle:1028
5fd6487f0d3001ac30122834,jeanfi,69,Word-game:1025,Book:1117
5fd6487f0d3001ac30122835,nebrallgames,39,Miniatures:1047,Action/Dexterity:1032
5fd6487f0d3001ac30122836,doxa entertainment,76,Abstact Strategy:1009,Book:1117
5fd6487f0d3001ac30122837,bambambm,65,Exploration:1020,Puzzle:1028
5fd6487f0d3001ac30122838,germanmolto,44,Deduction:1039,Memory:1045
5fd6487f0d3001ac30122839,marlexxxelram,61,Novel-Based:1093,Trains:1034
5fd6487f0d3001ac3012283a,luiginumber1,38,Party Game:1030,Murder/Mystery:1040
5fd6487f0d3001ac3012283b,bre30127,41,Racing:1031,Medieval:1035
5fd6487f0d3001ac3012283c,palt,47,Wargame:1019,Video Game Theme:1101
5fd6487f0d3001ac3012283d,cetaceooo,21,Trains:1034,Collectible Components:1044
5fd6487f0d3001ac3012283e,dumplingdude,72,Humor:1079,Educational:1094
5fd6487f0d3001ac3012283f,lcegamer,25,Video Game Theme:1101,Memory:1045
5fd6487f0d3001ac30122840,galacticus_,51,Educational:1094,Wargame:1019
5fd6487f0d3001ac30122841,allkindsof,69,Modern Warfare:1069,Sports:1038
5fd6487f0d3001ac30122842,abstrack,27,Medieval:1035,Action/Dexterity:1032
5fd6487f0d3001ac30122843,fmma1997,76,Medieval:1035,Napoleonic:1051
5fd6487f0d3001ac30122844,northabbot,29,Dice:1017,Medical:2145
5fd6487f0d3001ac30122845,btrc,75,Movies/TV/Radio Theme:1064,Medical:2145
5fd6487f0d3001ac30122846,fotch,44,Puzzle:1028,Napoleonic:1051
5fd6487f0d3001ac30122847,maxphallus,77,Medieval:1035,Deduction:1039
5fd6487f0d3001ac30122848,mg92,79,Transportation:1011,Animals:1089
5fd6487f0d3001ac30122849,frontlinethegame,56,Action/Dexterity:1032,Abstact Strategy:1009
5fd6487f0d3001ac3012284a,hitmex,36,Memory:1045,Movies/TV/Radio Theme:1064
5fd6487f0d3001ac3012284b,hyperchaotic,21,Word-game:1025,Travel:1097
5fd6487f0d3001ac3012284c,ia2ca,35,Ancient:1050,Medical:2145
5fd6487f0d3001ac3012284d,katmaistorm,78,Party Game:1030,World War II: 1049
5fd6487f0d3001ac3012284e,astrozombie77,55,Memory:1045,Fighting:1046
5fd6487f0d3001ac3012284f,sauro82,27,Science Fiction:1016,Fantasy:1010
5fd6487f0d3001ac30122850,makhpiya,32,Sports:1038,Zombies:2481
5fd6487f0d3001ac30122851,gparali,43,Transportation:1011,Territory Building:1086
5fd6487f0d3001ac30122852,javibraulio,44,Aviation/Flight:2650,Bluffing:1023
5fd6487f0d3001ac30122853,ninimil,59,Miniatures:1047,Medieval:1035
5fd6487f0d3001ac30122854,moggmadness,53,Racing:1031,Word-game:1025
5fd6487f0d3001ac30122855,accent_circonflexe,22,Trains:1034,Racing:1031
5fd6487f0d3001ac30122856,jindros,50,Bluffing:1023,Card Game:1002
5fd6487f0d3001ac30122857,thegameninja,54,Humor:1079,Zombies:2481
5fd6487f0d3001ac30122858,davidpereiracruz,69,Puzzle:1028,Medieval:1035
5fd6487f0d3001ac30122859,philjoyce,65,Book:1117,Adventure:1022
5fd6487f0d3001ac3012285a,phasedone,26,Sports:1038,Novel-Based:1093
5fd6487f0d3001ac3012285b,faeriedragon,57,Video Game Theme:1101,Deduction:1039
5fd6487f0d3001ac3012285c,wurstplay,70,Fighting:1046,Novel-Based:1093
5fd6487f0d3001ac3012285d,chlorination,65,Sports:1038,Murder/Mystery:1040
